"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",2.18416062092153,-0.681087009084766,1.15182059242313,0.788527692495148,-0.301685059718156,-1.59416662731033,0.704658257106888,-0.221288644382669,-0.891726126409575,-0.652097157296741,0.04992421334921,-0.569331137654624,-1.4644511182991,0.515531731131991,1.05231717825469,-0.179154649782406,2.10983215899841,0.728134478892505,0.312040573357715,-1.56854309249188,-0.701171707342058,-0.0597163596710207,-0.837112863646874,-0.139009070588653,-1.33770326761385,-2.0455084632277,0.835443650052807,-0.413058903315193,-1.66088699249373,0.0437497924847967,-1.27051717864621,-0.406668697379153,0.462490129824036,-2.09827016110331,-0.252219770758244,0.579262599289771,-0.989954609684502,0.640200928199916,0.293356317246761,2.30553005947746,3.34169434753807,1.18928296312149,1.18791497889199,0.266490845262494,0.200086157235427,-1.23664220002372,-0.659482247032045,0.60019501601904,1.42184717370638,-1.20617206833256,0.0214582802293687,-0.228031602685217,-0.988305519547134,0.735357101371332,0.804009147328525,-0.753834707859963,0.755343223396154,-0.986211490910808,0.959181965108596,0.0856709367464653,0.440978547552799,0.241444887040324,-1.88449612670152,-0.977346299484939,-1.37661871777463,-0.791891535380428,0.769499163570737,0.407194851708254,1.07315128543061,1.30776089700606,-0.161737574225625,0.0590296372983333,1.15484641783582,-0.0324364696105606,0.835097625923302,0.593055872312375,0.244340948340186,-0.563380925166684,-1.51807217627888,1.04430773201143,0.572401415196911,0.553129019208427,1.32855251721688,-0.801722636889965,-2.01871081227183,1.55713307832229,-0.0313314142101051,0.744095923945073,-0.410720781575973,0.168846816448442,-0.232730959216875,1.3080461122905,-0.29807651502719,-0.668437871768573,0.478501874937069,-0.102674490275006,0.574358122813204,0.182494421272942,0.928022259527598,0.470592469056712
"2",0.379752587336363,-0.00158278562264548,0.729467140271291,3.09917722146057,1.24639279171789,-2.05430749191042,-0.00207765807687537,-1.84492882493745,-1.70551797469578,-0.587505865092955,1.28376893353044,-0.273187324649837,0.00681796895673341,0.72916684231916,0.52470569878138,-1.28119076598618,-0.559726588795814,-0.483405614253815,-0.226471927556535,0.619844096788693,0.0682456470618499,-1.60177582701908,1.50555819516195,1.49190915378573,-0.116600107622079,-0.525751289812673,-0.179492072652813,0.237871304955121,0.677472853937461,-0.257441382403377,-0.996186531900781,1.50742191798709,2.52316117698321,0.896783103088363,1.11324125368645,-0.412960282295424,0.512511857551397,1.44781666184044,-0.525335609928298,-2.92855420080237,0.699020908673345,0.261627008701714,-0.596917321911049,-0.82720577560626,1.85883650315293,0.70960263390954,1.4665776687875,-0.295134902932878,0.906612873681599,-0.0452872705543161,1.46813813628899,-0.0636898428635664,0.476807629053263,-0.497898813587409,0.0130798999594968,0.147228426054302,-0.86339230602581,-0.692877477142201,0.265042064489278,1.60181047678394,1.85744975383757,0.475488621028724,-1.06571372668315,-1.43322056841675,-0.118796310917719,-0.53933733471134,-1.37495588732594,0.176938985278408,-0.471407927336343,0.00403327261787626,0.884957143995688,0.437470039016044,0.819961917925646,-0.851090620929009,-0.35297118216675,1.76137048333179,0.0194409382026863,-0.120799018327542,0.896487154996465,0.688663583115093,0.956983582689624,-0.263276777158896,-0.500852459244182,1.06968708980698,-0.0827181070394468,-2.11468252503386,0.881621911471043,1.0427938775577,1.48933455209694,0.462593797941356,0.705187905668613,-0.539253841697987,1.66702465364397,0.534214293238072,0.238146180273445,-0.575300853596281,-0.889026474777576,-1.04168401720651,0.536317189244343,0.717225095887108
"3",0.637880297183787,-2.25135893983519,-1.18617389281623,1.89500950924533,-0.382198745700907,-0.788803153021885,0.236786193671671,0.701469813153444,-0.0271829820353656,-0.344323322011569,1.39467558658255,0.868789705582259,1.53828010381613,-0.293266390493758,-0.286102884187574,0.251634556288625,1.47662321971959,0.669423680449679,1.2599411374473,-1.34787898402415,-0.610645624992836,0.152509969091703,0.60412640782137,1.07439709792791,0.539622936566825,-0.691557396897279,-1.0443028677543,1.09385704330855,1.2785711625172,0.864869844421423,-1.35101595145939,-0.775528221330719,-0.326293688690139,0.378184623607707,1.55957485082866,-0.703948006366309,0.710214606158519,0.0920247776163851,0.768749712602522,2.16199406857395,-1.7303576312858,0.653915779234153,0.0842061809675005,0.86421587086472,-1.03436410210666,-0.655147048387609,0.415387377471987,-0.0586299208957784,-1.15596401625383,-0.676201858284543,-1.42598644552763,-0.236569196380823,1.25031294356681,-0.0896311395810522,-0.836410468438004,0.676863206701116,0.447683019309629,-0.623283076457483,0.654302630038752,-0.987419966570592,0.373167195521303,-2.44015182134446,-1.95880482563162,0.36406348455971,-0.568436015865718,-0.616290950410628,-0.126889211203899,0.384329879886614,0.837458834503775,-1.23117599501808,-1.00160953460547,-1.09167337173477,0.3568339923406,-0.670523941098362,-0.335831452645145,-0.873537887451642,0.423172985032959,-0.855686455488262,3.0698773224932,-0.0835271418042531,-1.24945952557628,0.602957926405572,1.41568539677477,0.635380344349583,-1.39923783760715,-1.58194799717306,0.975403415976236,-1.34882464015367,-0.53328705038622,-0.296874691954402,0.601613065961709,0.294576055377653,0.383485181663804,0.191686980591231,-0.156493665064986,-0.265950829738612,-0.655112407752784,0.0197310061705706,0.31971751017351,1.27574473407871
"4",1.14216256541626,1.57770499875561,-1.2211052689365,0.944626484135169,0.876215213570322,-0.248358775781955,0.128394622391818,0.740189609107285,-0.0797283875104284,1.28050467521426,-0.221105191341507,2.60687959024908,0.0709461724670566,0.337228062628552,0.524453025921763,0.39149420058354,-1.87692028816756,1.27385903617296,-0.839831155141654,-0.674096452749313,1.6094595536928,-1.173551404583,-1.93237257533887,-0.999152584921824,-0.2515702394941,-0.551148750276589,-2.00599240947578,-0.0100362413183605,0.282240515103869,0.636795733312237,2.34883202729312,-0.0510870262529169,0.551277984465718,3.06304607569947,-0.190024093962458,0.228657613762099,0.276915184397963,-0.275932215198026,0.787552503933298,0.640405369785357,-0.152243612383351,-0.616952610721854,-0.991958090261785,-0.256366033194464,0.144806035967842,0.723926363374643,0.232413156001715,2.35404858179259,-1.44885541620007,2.17694717118316,1.26600194474458,-0.373834217632278,0.813225448851105,0.886241815224898,-0.743849601445553,0.327149271829479,1.15237403073787,0.445576074646253,-1.65101469695278,-0.99787763071311,0.0764581080757589,-0.959608400838075,0.719766303019624,0.260122271419074,0.613249166857165,-0.410293826327009,2.43455907533682,1.18469451093834,0.489327564734277,-1.07554956079324,0.724574430304173,-1.52596097757643,-0.114668516920631,-0.898642215611493,0.0911229122026338,0.431962684680547,1.49224493331874,0.22939802840287,-0.503536477530304,0.356596641990986,0.165666436544776,0.331205905132518,-1.45259836677581,1.53201942053953,-0.935457392473552,0.333710237561744,-0.575772546067257,-1.24970213468793,-0.546237955056744,0.430869991539672,0.280379938207355,-0.522978368549238,-1.31843538830406,0.357026568538214,-0.280607914822371,-0.163693882482245,0.50154058472302,-1.31459315491912,-0.114459713426318,-0.0895063941177682
"5",-0.755506762826829,-0.994608397601651,0.092613306447318,-1.06825520667607,-0.522062557178197,1.80692668781033,0.57674807038545,0.0844731228053373,-0.151649523714758,-0.171329991420652,-0.406065196754155,0.615813639956087,-0.230719328417443,-0.562006152923232,-0.392629071750853,-0.150857028633898,1.20490939200252,0.401838911033552,-0.670233066258502,0.17189878815518,0.0864083895893952,1.12407919944307,0.428167117769919,-0.0979005364315574,0.000427473774369875,0.389598846800396,-1.15848733878229,0.629141179011488,-0.143919229902165,-1.21938377209805,0.593614807782767,1.60001991441479,1.11820392826271,-0.268731351476661,0.628195029331449,-0.869256077094673,0.14062112958295,-0.781478519925504,1.58358062098859,0.135611761235487,1.01215369132675,-1.0416928723975,-1.88514435724514,-0.376859708688875,-0.0945031601521893,-0.772714505580861,-0.447884371123817,0.964530571862399,-0.201501835439798,-2.18924383117755,0.4798605594016,0.0964826887757922,-0.725693922389153,0.899806745421192,0.299585280504721,0.206482848618553,1.13863806039188,-0.367981132629135,0.168451521943374,-0.397172635153155,-0.647004816118616,-0.536253659344287,0.962681084715698,0.303720518638831,1.60182602035049,1.08031343345925,-0.307026972042331,-0.661410629100344,0.266461299839369,1.34640941557571,0.403941468351756,-2.53244706249194,-1.68159037003993,-1.23136416636826,0.597627380745012,0.440611903384131,-0.325466496048047,-1.28639191243268,-1.77917722883431,0.489150574498522,1.40743491514823,-1.71955791092601,0.0409905369126347,-0.641956622037474,-0.526014866421433,2.14906630655415,0.799832393914082,1.0616934973559,1.23684837008855,-0.880453247323168,-1.51673892687115,0.226952177484418,1.57553028812451,2.07270896067422,0.721647403212489,0.616089036929391,-1.00486190607052,0.741585914094815,0.541147684089953,0.38827707432438
"6",-0.0439539773889989,-0.142182564607484,-0.0653667117996776,-0.654001046124416,0.765950669888111,-0.974616515403099,-0.114843622292831,-1.08335927706524,0.587667045326941,0.556829274594595,0.874628217738053,1.16309549658842,-0.244007075727151,0.590095047253804,1.7796651564527,0.174690850061636,-0.0711541450574493,0.00319136277195165,0.515109541120929,-0.305325858708276,-0.181541534541223,-1.47715903416822,0.301102033880369,-0.700436785161078,0.149528022677956,-0.797613700087252,-0.0123151507355487,0.201378540335768,-0.00552280575287348,0.111499212316465,-0.320605000418106,-0.036832980933632,-0.367143901151839,0.838007691248767,-3.01503265044283,-1.45678441396707,-1.48937082115091,-0.754330149533632,-0.12025335973073,0.298609205080419,1.24580953542875,-0.470696156231053,-0.503155552512364,-0.677522273550864,-1.29337437766944,-1.64716240504833,-0.457079734023243,0.48230309293307,0.470892129214832,-1.78370758964965,-0.728977560506612,-0.0279604330484191,1.10332900660689,-0.924222563567458,-1.37504789428014,0.948460556930029,-1.79263336614509,-2.2932043889011,0.754418831041414,-0.520695937617135,1.46153692422622,1.67456314680733,-0.691194064380692,-1.07600140146354,-1.04317462330563,0.449815686449355,-0.900100783406574,-1.33740926108211,0.52210870458658,0.384335173407613,0.408971618579514,-1.18848378353321,0.522942809543415,-0.363779308002656,-0.416300286173506,-0.227025021798963,-1.11834192505581,1.21182863723396,0.305613171033871,1.16155959400508,-1.44088463206166,0.237045703699669,-0.18527269765084,1.52689063151801,2.4254465620643,-2.70761283428659,0.664870183728706,0.0305323018984926,-0.272833946911336,-0.152184768293798,0.219446775556496,0.774873710060192,-0.153016332244458,0.566894515561438,-1.52342808137933,-1.45984413764173,0.755600350166979,1.00818930004138,-0.524069998258302,1.47621434232185
"7",0.98234100884268,-0.151653846367772,1.24288489810494,0.735628976875728,0.697891674650697,-0.864214874829779,-0.420032411609589,-1.18863373043725,-1.43325091191401,-0.456912015369841,0.969637061337231,-0.891708842304429,-0.259184956522281,-0.592230048073874,-0.390317797093627,-2.49923758989279,-0.0879667550125658,0.474744617955373,-0.818274440435332,1.27218017496958,0.10985162140692,1.41737417183944,-0.586957145405549,-0.346505877407069,0.18539610664726,0.670775740385756,0.306381594380675,0.459502832032584,0.316227013263193,0.571584038057008,-0.90939141523484,0.458926520238859,-1.69983092981194,0.45855008341124,0.737114497248635,-0.484004156704908,0.384218961606513,0.464308184633383,-1.53881384276686,-1.15723403487301,-0.129356145237973,1.18341067161232,-0.834224059298687,-0.858384871973835,0.200693693516546,-1.19645741335648,-1.35520083286171,1.0908615590741,-0.714760501806801,0.0166503076588029,0.959598091406441,-0.481971491200395,-1.24987551507647,-0.813406228548149,0.204486690956242,1.36997836000882,-1.36082791252419,0.0668991256436247,3.00886354439991,0.198522716590168,-1.26499469933669,0.828896431735301,0.731799423933265,-0.439974889171071,-0.0698066189915589,1.84459076996301,0.345169298760878,2.62536354344447,0.783845046952695,-1.692882701646,0.0340410029723859,-0.312346833051982,1.38390546059646,-0.596787121602342,0.824091072429019,0.966154569042791,-0.993288161625873,-1.56166669741954,1.48211085961092,-1.56605644477982,0.590735607668059,0.416889230293713,0.132519335003627,1.28234438783049,0.0526081609299917,-0.23710341029523,2.68279339357806,1.6800220751903,-1.25891470375183,0.187933518188296,1.0454228824886,0.1852330506152,-1.23989234603624,0.970060306232665,-0.00328208805208833,-1.07914284498488,-0.110773683657659,0.805493654509667,-0.21467700040904,-0.106744200689258
"8",0.505270948271831,-1.04032589206957,-1.02167451800213,0.26929908875737,-0.161766383374521,0.964697390814874,-0.995860266450877,0.445179107160173,0.599483724636833,-0.991707217993621,-2.16511853037959,-2.37120250215008,-1.5696423805381,0.674413977001492,-1.2985166251429,1.69474437856319,-0.940784333130047,-0.218146498025616,-0.0283901955047677,-1.63730535736427,-0.0156560265510907,1.59851080794383,-0.0994856660370995,1.85451281366831,-0.432170299803062,-0.762031643658285,0.582131770685938,-0.241981254874287,-0.143052834400109,-0.984376732400698,-1.01037404363451,-0.544197775095351,0.28157485250397,0.70366189505319,1.2437761044205,-0.199853230861151,-1.93886242656971,0.234171282878789,-1.8144786361613,0.0398529175685412,1.89936981957171,-1.11406265756197,1.35419656830805,-0.404473721796648,0.351775406158973,-0.818026502948048,-0.287255743884116,1.67680780963363,-1.02491523582002,-0.309534854742601,2.36052367790271,-1.51463494681893,-0.528516082456249,0.289700113774063,1.20822756242061,0.1028791702516,3.14308508276919,0.460364460306696,0.068447201063082,-0.557992566828504,-0.46204030433361,-0.119635725328327,-1.08474689394708,1.18672595081416,0.092468650998168,0.752742579454852,-1.03514119549052,-1.05372440220861,-0.39471101797524,-0.283980418170443,-1.42071585702946,-0.890234767026527,0.626670470824199,-0.246944564990645,2.04492513157677,-0.676431237344757,0.25272759537102,-1.24006431274105,0.259525877719192,-1.16398920061174,-0.0290391976746277,0.358016514563295,-1.37316881455707,-0.258601215574862,1.7293062446734,-0.750005501310851,0.826604550698882,-0.813677918081267,-0.198473366708644,-0.407169812671914,-1.34446458874787,0.206166611332228,1.69713049396012,0.17610939435782,-0.246781567424409,-0.450311997745911,-0.456926993543945,-0.289132150140102,-0.839717532622849,0.563154065433312
"9",1.37978738755272,0.578318097119292,0.162693842678109,0.160652055150161,1.31253024332791,0.070245101321648,-1.47016848848107,-1.21471917541922,0.186357886765904,-1.4150577544496,-1.09661113745922,-0.600561668959221,-0.600964442922755,0.884214551299953,2.2497436447524,0.824348918983772,1.06935039714172,-1.580333207475,0.997907247894283,-0.323951189060293,-1.42797032393186,-0.165716329669147,-0.909158125992773,-1.32907369612392,2.60286185874422,0.148063024052487,-0.125394637849137,0.866667061323793,-0.776409584244344,0.0391807155790159,-0.171942587982056,0.0580431033261413,1.32841631775525,-0.897980935444063,-0.795252334958278,1.49311782965668,-1.2807206563975,-1.08377949091409,-0.376168601362265,-0.108330953404418,-0.743628607892003,-0.143919928139321,-0.320368655966573,0.778149344296237,-1.78211656094603,-2.05869004471611,-0.126894097680482,-2.10868164334175,0.185891330294232,-0.120445587449017,2.81731035616186,-2.12633572673025,1.37588160179448,-0.158604012771963,0.787572868649639,0.00427983302635818,0.0983934310244644,0.578662198040769,0.411449608289913,-1.14914549363481,1.13355522579174,-0.470517098383388,1.18773417203246,0.502303500212233,-1.21826705687476,2.00779203395414,-1.26980127905739,1.29536026751139,-1.08993393367885,-0.407957481544803,0.551483210612809,1.02896682072994,-0.584938216342987,0.102646394334041,-0.396692005077983,1.82316227747539,-0.251227822784516,-0.23587106907059,0.713586995036538,-0.502452021120803,-0.217289986830576,-0.110924193498241,-0.804792729820879,0.556381825065979,-0.318996128022938,2.44642738180476,-1.10968750826239,-1.46423672442308,1.44706713689521,0.266367145579935,0.0924522450305548,-0.310578978625735,-1.26859221802132,0.431595781229634,-0.0892715743073489,2.2014101072213,-0.851423222651755,-0.654243330561349,-3.46938451041592,0.0456256703634675
"10",-0.840745410071676,-0.148161324598367,-0.891348495422614,0.617995813265954,-0.0523082102388929,-2.46120770129788,0.974018695265699,-0.923426687485022,-1.39200662578599,0.677201764001207,1.69415786771215,-0.800159592035494,-1.31823365974918,0.0143824082995602,1.13887991902912,-1.38017346764149,-0.687363862972507,0.223891416926621,-0.731086047696336,-1.23015633345564,-0.698155164175694,-0.200543205112349,-0.28942546137428,-1.10311993189233,-0.172633531086912,-1.02996131267967,-1.15803828673905,-1.3423902609271,-0.00488069111342505,-0.772537714702733,-0.162744691770742,-0.0149706950984561,0.380834075740256,0.239865918204769,1.03505280718554,-0.567077000676269,-0.0277914924295242,-0.780405825879672,0.939305621662022,0.548156108824099,-0.63093651768078,-0.319251394891799,2.20642497924152,0.809149867608132,0.709068720815391,-1.28579497102057,-2.71957043054822,-0.624750035966761,1.31644104382254,2.15319303788599,0.478326614811294,0.395001574283973,-0.911167979809586,-0.859445765027219,-0.565925513615635,2.3347474155185,0.504416996183795,0.209980805713651,0.640316999293248,0.1781225192067,0.340185326577461,0.338924817260328,0.36240561172622,-0.565632257361517,0.975147463810337,2.57680112667109,-0.762715713705317,2.30078632416003,1.64804900368912,0.3811138169287,-0.278543123033571,-0.676127098064069,0.100506549277113,0.922158592936248,-0.161091230524445,-0.865314371623024,-0.991808689184624,-0.521166743397443,-0.960249738105296,0.0379348313620141,-1.39041951243243,-0.845274105887923,-1.38635158021701,0.92420796621077,-0.704611298668342,-2.12934958881016,1.90276101201618,0.505971684561355,-0.86520324309479,1.57862074599212,0.632362720311497,-0.70291842773253,0.35477288833998,0.230636545564266,0.889079560419624,-0.943376853797802,-0.139499510983796,-0.00703764526278146,-0.176566859825804,-0.363591456459711
